	Sample Name	Sample ID	Sample Type	File Name	Analyte Peak Area (counts)	Analyte Peak Height (cps)	Analyte Concentration (ng/mL)	Standard Query Status	Use Record	Record Modified	Calculated Concentration (ng/mL)	Accuracy (%)
311	SAMPL5_011	PBS-K02	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	2.42e+007	5.72e+006	N/A	N/A		0	0.00	N/A
312	SAMPL5_011	PBS-K02	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	2.70e+007	5.74e+006	N/A	N/A		0	0.00	N/A
313	SAMPL5_006	CHX-F03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	3.67e+005	2.08e+005	N/A	N/A		0	0.00	N/A
314	SAMPL5_006	CHX-F03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	3.71e+005	2.06e+005	N/A	N/A		0	0.00	N/A
315	SAMPL5_006	CHX-F03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	4.38e+005	2.50e+005	N/A	N/A		0	0.00	N/A
316	SAMPL5_006	CHX-N03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	3.21e+005	1.70e+005	N/A	N/A		0	0.00	N/A
317	SAMPL5_006	CHX-N03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	3.19e+005	1.75e+005	N/A	N/A		0	0.00	N/A
318	SAMPL5_006	CHX-N03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	4.03e+005	2.15e+005	N/A	N/A		0	0.00	N/A
319	SAMPL5_006	PBS-F03	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.61e+007	5.77e+006	N/A	N/A		0	0.00	N/A
320	SAMPL5_006	PBS-F03	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.76e+007	5.74e+006	N/A	N/A		0	0.00	N/A
321	SAMPL5_006	PBS-F03	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.85e+007	5.72e+006	N/A	N/A		0	0.00	N/A
322	SAMPL5_006	PBS-N03	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.62e+007	5.74e+006	N/A	N/A		0	0.00	N/A
323	SAMPL5_006	PBS-N03	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.72e+007	5.75e+006	N/A	N/A		0	0.00	N/A
324	SAMPL5_006	PBS-N03	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.76e+007	5.73e+006	N/A	N/A		0	0.00	N/A
325	SAMPL5_019	CHX-C04	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.11e+003	4.62e+002	N/A	N/A		0	0.00	N/A
326	SAMPL5_019	CHX-C04	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	1.03e+003	4.08e+002	N/A	N/A		0	0.00	N/A
327	SAMPL5_019	CHX-C04	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	1.04e+003	4.65e+002	N/A	N/A		0	0.00	N/A
328	SAMPL5_019	CHX-K04	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.37e+003	4.65e+002	N/A	N/A		0	0.00	N/A
329	SAMPL5_019	CHX-K04	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.10e+003	4.76e+002	N/A	N/A		0	0.00	N/A
330	SAMPL5_019	CHX-K04	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.40e+003	5.81e+002	N/A	N/A		0	0.00	N/A
331	SAMPL5_019	PBS-C04	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.59e+003	2.43e+003	N/A	N/A		0	0.00	N/A
332	SAMPL5_019	PBS-C04	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	5.20e+003	2.16e+003	N/A	N/A		0	0.00	N/A
333	SAMPL5_019	PBS-C04	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	7.67e+001	4.42e+001	N/A	N/A		0	0.00	N/A
334	SAMPL5_019	PBS-K04	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	8.71e+002	3.70e+002	N/A	N/A		0	0.00	N/A
335	SAMPL5_019	PBS-K04	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	6.83e+002	2.83e+002	N/A	N/A		0	0.00	N/A
336	SAMPL5_019	PBS-K04	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	4.36e+002	2.28e+002	N/A	N/A		0	0.00	N/A
337	SAMPL5_061	CHX-C01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.31e+003	5.35e+003	N/A	N/A		0	0.00	N/A
338	SAMPL5_061	CHX-C01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	6.85e+003	5.88e+003	N/A	N/A		0	0.00	N/A
339	SAMPL5_061	CHX-C01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	8.66e+003	7.78e+003	N/A	N/A		0	0.00	N/A
340	SAMPL5_061	CHX-K01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	6.39e+003	5.65e+003	N/A	N/A		0	0.00	N/A
341	SAMPL5_061	CHX-K01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	8.06e+003	7.11e+003	N/A	N/A		0	0.00	N/A
342	SAMPL5_061	CHX-K01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	8.47e+003	7.40e+003	N/A	N/A		0	0.00	N/A
343	SAMPL5_061	PBS-C01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	4.85e+005	3.41e+005	N/A	N/A		0	0.00	N/A
344	SAMPL5_061	PBS-C01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	5.93e+005	4.03e+005	N/A	N/A		0	0.00	N/A
345	SAMPL5_061	PBS-C01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	6.12e+005	4.24e+005	N/A	N/A		0	0.00	N/A
346	SAMPL5_061	PBS-K01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	5.01e+005	3.66e+005	N/A	N/A		0	0.00	N/A
347	SAMPL5_061	PBS-K01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	5.98e+005	3.66e+005	N/A	N/A		0	0.00	N/A
348	SAMPL5_061	PBS-K01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	6.17e+005	4.22e+005	N/A	N/A		0	0.00	N/A
349	SAMPL5_062	CHX-D01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	7.59e+001	9.92e+001	N/A	N/A		0	0.00	N/A
350	SAMPL5_062	CHX-D01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	9.80e+000	2.64e+001	N/A	N/A		0	0.00	N/A
351	SAMPL5_062	CHX-D01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	3.78e+001	6.27e+001	N/A	N/A		0	0.00	N/A
352	SAMPL5_062	CHX-L01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	2.87e+001	5.08e+001	N/A	N/A		0	0.00	N/A
353	SAMPL5_062	CHX-L01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	3.78e+001	6.55e+001	N/A	N/A		0	0.00	N/A
354	SAMPL5_062	CHX-L01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	2.80e+000	1.25e+001	N/A	N/A		0	0.00	N/A
355	SAMPL5_062	PBS-D01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	4.52e+005	3.55e+005	N/A	N/A		0	0.00	N/A
356	SAMPL5_062	PBS-D01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	4.57e+005	3.57e+005	N/A	N/A		0	0.00	N/A
357	SAMPL5_062	PBS-D01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	5.23e+005	3.99e+005	N/A	N/A		0	0.00	N/A
358	SAMPL5_062	PBS-L01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	4.32e+005	3.34e+005	N/A	N/A		0	0.00	N/A
359	SAMPL5_062	PBS-L01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	5.01e+005	3.74e+005	N/A	N/A		0	0.00	N/A
360	SAMPL5_062	PBS-L01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	5.32e+005	3.99e+005	N/A	N/A		0	0.00	N/A
361	SAMPL5_063	CHX-B01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	1.58e+001	2.53e+001	N/A	N/A		0	0.00	N/A
362	SAMPL5_063	CHX-B01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	3.85e+000	7.77e+000	N/A	N/A		0	0.00	N/A
363	SAMPL5_063	CHX-B01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	2.10e+001	2.33e+001	N/A	N/A		0	0.00	N/A
364	SAMPL5_063	CHX-J01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	4.20e+000	7.08e+000	N/A	N/A		0	0.00	N/A
365	SAMPL5_063	CHX-J01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	4.55e+001	3.87e+001	N/A	N/A		0	0.00	N/A
366	SAMPL5_063	CHX-J01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.89e+001	2.75e+001	N/A	N/A		0	0.00	N/A
367	SAMPL5_063	PBS-B01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	2.77e+005	1.38e+005	N/A	N/A		0	0.00	N/A
368	SAMPL5_063	PBS-B01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	3.48e+005	1.65e+005	N/A	N/A		0	0.00	N/A
369	SAMPL5_063	PBS-B01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	3.70e+005	1.68e+005	N/A	N/A		0	0.00	N/A
370	SAMPL5_063	PBS-J01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	3.44e+005	1.30e+005	N/A	N/A		0	0.00	N/A
371	SAMPL5_063	PBS-J01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	4.35e+005	1.66e+005	N/A	N/A		0	0.00	N/A
372	SAMPL5_063	PBS-J01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	4.46e+005	1.65e+005	N/A	N/A		0	0.00	N/A
373	SAMPL5_064	CHX-E01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.72e+001	3.77e+001	N/A	N/A		0	0.00	N/A
374	SAMPL5_064	CHX-E01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	4.73e+001	4.03e+001	N/A	N/A		0	0.00	N/A
375	SAMPL5_064	CHX-E01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	8.79e+001	4.35e+001	N/A	N/A		0	0.00	N/A
376	SAMPL5_064	CHX-M01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	1.46e+002	4.81e+001	N/A	N/A		1	0.00	N/A
377	SAMPL5_064	CHX-M01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	1.12e+002	5.90e+001	N/A	N/A		0	0.00	N/A
378	SAMPL5_064	CHX-M01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	1.41e+002	4.18e+001	N/A	N/A		0	0.00	N/A
379	SAMPL5_064	PBS-E01	Unknown	150917-Batch1Set1-wk38-BAS-01-A-CHXPBS.wiff	6.23e+004	3.98e+004	N/A	N/A		0	0.00	N/A
380	SAMPL5_064	PBS-E01	Unknown	150917-Batch1Set1-wk38-BAS-01-B-CHXPBS.wiff	7.90e+004	5.22e+004	N/A	N/A		0	0.00	N/A
381	SAMPL5_064	PBS-E01	Unknown	150917-Batch1Set1-wk38-BAS-01-C-CHXPBS.wiff	8.10e+004	5.12e+004	N/A	N/A		0	0.00	N/A
382	SAMPL5_064	PBS-M01	Unknown	150917-Batch1Set1-wk38-BAS-02-A-CHXPBS.wiff	6.13e+004	3.98e+004	N/A	N/A		0	0.00	N/A
383	SAMPL5_064	PBS-M01	Unknown	150917-Batch1Set1-wk38-BAS-02-B-CHXPBS.wiff	7.83e+004	4.76e+004	N/A	N/A		0	0.00	N/A
384	SAMPL5_064	PBS-M01	Unknown	150917-Batch1Set1-wk38-BAS-02-C-CHXPBS.wiff	8.26e+004	4.93e+004	N/A	N/A		0	0.00	N/A
