	Sample Name	Sample ID	Sample Type	File Name	Analyte Peak Area (counts)	Analyte Peak Height (cps)	Analyte Concentration (ng/mL)	Standard Query Status	Use Record	Record Modified	Calculated Concentration (ng/mL)	Accuracy (%)
311	SAMPL5_012	PBS-M01	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	5.02e+002	2.29e+002	N/A	N/A		0	0.00	N/A
312	SAMPL5_012	PBS-M01	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	1.27e+002	8.88e+001	N/A	N/A		1	0.00	N/A
313	SAMPL5_017	CHX-D04	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	4.83e+005	1.99e+005	N/A	N/A		0	0.00	N/A
314	SAMPL5_017	CHX-D04	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	4.11e+005	1.69e+005	N/A	N/A		0	0.00	N/A
315	SAMPL5_017	CHX-D04	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	3.09e+005	1.30e+005	N/A	N/A		0	0.00	N/A
316	SAMPL5_017	CHX-L04	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	3.74e+005	1.63e+005	N/A	N/A		0	0.00	N/A
317	SAMPL5_017	CHX-L04	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	3.74e+005	1.64e+005	N/A	N/A		0	0.00	N/A
318	SAMPL5_017	CHX-L04	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	2.67e+005	1.12e+005	N/A	N/A		0	0.00	N/A
319	SAMPL5_017	PBS-D04	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	5.70e+004	2.50e+004	N/A	N/A		0	0.00	N/A
320	SAMPL5_017	PBS-D04	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	3.06e+004	1.34e+004	N/A	N/A		0	0.00	N/A
321	SAMPL5_017	PBS-D04	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	1.72e+004	7.54e+003	N/A	N/A		0	0.00	N/A
322	SAMPL5_017	PBS-L04	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	1.87e+004	8.11e+003	N/A	N/A		0	0.00	N/A
323	SAMPL5_017	PBS-L04	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	1.46e+004	6.41e+003	N/A	N/A		0	0.00	N/A
324	SAMPL5_017	PBS-L04	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	7.44e+003	3.54e+003	N/A	N/A		0	0.00	N/A
325	SAMPL5_020	CHX-F01	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	6.05e+005	2.73e+005	N/A	N/A		0	0.00	N/A
326	SAMPL5_020	CHX-F01	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	4.68e+005	2.22e+005	N/A	N/A		0	0.00	N/A
327	SAMPL5_020	CHX-F01	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	3.31e+005	1.51e+005	N/A	N/A		0	0.00	N/A
328	SAMPL5_020	CHX-N01	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	8.55e+005	3.93e+005	N/A	N/A		0	0.00	N/A
329	SAMPL5_020	CHX-N01	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	6.10e+005	2.88e+005	N/A	N/A		0	0.00	N/A
330	SAMPL5_020	CHX-N01	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	4.87e+005	2.27e+005	N/A	N/A		0	0.00	N/A
331	SAMPL5_020	PBS-F01	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	3.70e+005	1.74e+005	N/A	N/A		0	0.00	N/A
332	SAMPL5_020	PBS-F01	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	2.04e+005	9.79e+004	N/A	N/A		0	0.00	N/A
333	SAMPL5_020	PBS-F01	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	1.40e+005	6.62e+004	N/A	N/A		0	0.00	N/A
334	SAMPL5_020	PBS-N01	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	4.00e+005	1.90e+005	N/A	N/A		0	0.00	N/A
335	SAMPL5_020	PBS-N01	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	2.72e+005	1.30e+005	N/A	N/A		0	0.00	N/A
336	SAMPL5_020	PBS-N01	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	1.25e+005	6.11e+004	N/A	N/A		0	0.00	N/A
337	SAMPL5_022	CHX-G03	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	1.42e+003	6.24e+002	N/A	N/A		0	0.00	N/A
338	SAMPL5_022	CHX-G03	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	1.41e+003	6.06e+002	N/A	N/A		0	0.00	N/A
339	SAMPL5_022	CHX-G03	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	7.42e+002	3.60e+002	N/A	N/A		0	0.00	N/A
340	SAMPL5_022	CHX-O03	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	1.43e+003	5.95e+002	N/A	N/A		0	0.00	N/A
341	SAMPL5_022	CHX-O03	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	1.44e+003	6.72e+002	N/A	N/A		0	0.00	N/A
342	SAMPL5_022	CHX-O03	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	7.49e+002	3.31e+002	N/A	N/A		0	0.00	N/A
343	SAMPL5_022	PBS-G03	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	1.09e+002	4.25e+001	N/A	N/A		0	0.00	N/A
344	SAMPL5_022	PBS-G03	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	8.82e+001	4.15e+001	N/A	N/A		0	0.00	N/A
345	SAMPL5_022	PBS-G03	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	1.33e+001	2.17e+001	N/A	N/A		0	0.00	N/A
346	SAMPL5_022	PBS-O03	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	3.57e+001	2.17e+001	N/A	N/A		1	0.00	N/A
347	SAMPL5_022	PBS-O03	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	1.40e+001	1.83e+001	N/A	N/A		1	0.00	N/A
348	SAMPL5_022	PBS-O03	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	8.40e+000	1.37e+001	N/A	N/A		1	0.00	N/A
349	SAMPL5_016	CHX-E03	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	1.06e+002	6.54e+001	N/A	N/A		0	0.00	N/A
350	SAMPL5_016	CHX-E03	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	4.48e+001	3.79e+001	N/A	N/A		1	0.00	N/A
351	SAMPL5_016	CHX-E03	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	7.18e+001	2.98e+001	N/A	N/A		1	0.00	N/A
352	SAMPL5_016	CHX-M03	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	9.18e+001	5.08e+001	N/A	N/A		0	0.00	N/A
353	SAMPL5_016	CHX-M03	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	9.77e+001	4.92e+001	N/A	N/A		0	0.00	N/A
354	SAMPL5_016	CHX-M03	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	7.42e+001	3.34e+001	N/A	N/A		1	0.00	N/A
355	SAMPL5_016	PBS-E03	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	1.70e+006	8.56e+005	N/A	N/A		0	0.00	N/A
356	SAMPL5_016	PBS-E03	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	1.31e+006	6.75e+005	N/A	N/A		0	0.00	N/A
357	SAMPL5_016	PBS-E03	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	7.32e+005	3.96e+005	N/A	N/A		0	0.00	N/A
358	SAMPL5_016	PBS-M03	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	1.51e+006	7.61e+005	N/A	N/A		0	0.00	N/A
359	SAMPL5_016	PBS-M03	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	1.16e+006	5.83e+005	N/A	N/A		0	0.00	N/A
360	SAMPL5_016	PBS-M03	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	6.48e+005	3.36e+005	N/A	N/A		0	0.00	N/A
361	SAMPL5_024	CHX-H03	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	5.20e+002	2.38e+002	N/A	N/A		0	0.00	N/A
362	SAMPL5_024	CHX-H03	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	4.39e+002	2.62e+002	N/A	N/A		0	0.00	N/A
363	SAMPL5_024	CHX-H03	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	2.56e+002	1.22e+002	N/A	N/A		0	0.00	N/A
364	SAMPL5_024	CHX-P03	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	4.57e+002	2.08e+002	N/A	N/A		0	0.00	N/A
365	SAMPL5_024	CHX-P03	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	3.62e+002	2.23e+002	N/A	N/A		0	0.00	N/A
366	SAMPL5_024	CHX-P03	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	2.34e+002	1.40e+002	N/A	N/A		0	0.00	N/A
367	SAMPL5_024	PBS-H03	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	8.89e+002	3.60e+002	N/A	N/A		0	0.00	N/A
368	SAMPL5_024	PBS-H03	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	4.16e+002	2.41e+002	N/A	N/A		0	0.00	N/A
369	SAMPL5_024	PBS-H03	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	1.18e+002	8.39e+001	N/A	N/A		0	0.00	N/A
370	SAMPL5_024	PBS-P03	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	1.56e+003	7.12e+002	N/A	N/A		0	0.00	N/A
371	SAMPL5_024	PBS-P03	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	1.76e+003	7.91e+002	N/A	N/A		0	0.00	N/A
372	SAMPL5_024	PBS-P03	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	7.62e+002	4.01e+002	N/A	N/A		0	0.00	N/A
373	SAMPL5_008	CHX-G04	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	4.82e+004	2.32e+004	N/A	N/A		0	0.00	N/A
374	SAMPL5_008	CHX-G04	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	4.95e+004	2.37e+004	N/A	N/A		0	0.00	N/A
375	SAMPL5_008	CHX-G04	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	3.07e+004	1.53e+004	N/A	N/A		0	0.00	N/A
376	SAMPL5_008	CHX-O04	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	6.80e+004	3.43e+004	N/A	N/A		0	0.00	N/A
377	SAMPL5_008	CHX-O04	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	6.27e+004	2.97e+004	N/A	N/A		0	0.00	N/A
378	SAMPL5_008	CHX-O04	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	4.19e+004	2.13e+004	N/A	N/A		0	0.00	N/A
379	SAMPL5_008	PBS-G04	Unknown	150923-Batch1Set2-wk39-BAS-01-A-CHXPBS.wiff	4.58e+003	2.10e+003	N/A	N/A		0	0.00	N/A
380	SAMPL5_008	PBS-G04	Unknown	150923-Batch1Set2-wk39-BAS-01-B-CHXPBS.wiff	1.13e+003	5.51e+002	N/A	N/A		1	0.00	N/A
381	SAMPL5_008	PBS-G04	Unknown	150923-Batch1Set2-wk39-BAS-01-C-CHXPBS.wiff	5.49e+002	1.80e+002	N/A	N/A		1	0.00	N/A
382	SAMPL5_008	PBS-O04	Unknown	150923-Batch1Set2-wk39-BAS-02-A-CHXPBS.wiff	3.42e+003	1.46e+003	N/A	N/A		1	0.00	N/A
383	SAMPL5_008	PBS-O04	Unknown	150923-Batch1Set2-wk39-BAS-02-B-CHXPBS.wiff	1.09e+003	4.39e+002	N/A	N/A		1	0.00	N/A
384	SAMPL5_008	PBS-O04	Unknown	150923-Batch1Set2-wk39-BAS-02-C-CHXPBS.wiff	3.48e+002	2.24e+002	N/A	N/A		1	0.00	N/A
