# Second set of samples for SAMPL_086 (STD-32) manually renamed to be repeat 03 and 04
	Sample Name	Sample ID	Sample Type	File Name	Analyte Peak Area (counts)	Analyte Peak Height (cps)	Analyte Concentration (ng/mL)	Standard Query Status	Use Record	Record Modified	Calculated Concentration (ng/mL)	Accuracy (%)
328	SAMPL5_091	CHX-L04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
329	SAMPL5_091	CHX-L04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
330	SAMPL5_091	CHX-L04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
331	SAMPL5_091	PBS-D04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	8.41e+000	1.33e+001	N/A	N/A		0	0.00	N/A
332	SAMPL5_091	PBS-D04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	6.30e+000	1.13e+001	N/A	N/A		0	0.00	N/A
333	SAMPL5_091	PBS-D04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	4.21e+000	6.67e+000	N/A	N/A		0	0.00	N/A
334	SAMPL5_091	PBS-L04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	6.30e+000	1.01e+001	N/A	N/A		0	0.00	N/A
335	SAMPL5_091	PBS-L04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	1.89e+001	1.33e+001	N/A	N/A		0	0.00	N/A
336	SAMPL5_091	PBS-L04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	1.19e+001	1.04e+001	N/A	N/A		0	0.00	N/A
337	SAMPL5_092	CHX-E04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	8.32e+002	5.15e+002	N/A	N/A		0	0.00	N/A
338	SAMPL5_092	CHX-E04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	3.21e+002	2.13e+002	N/A	N/A		0	0.00	N/A
339	SAMPL5_092	CHX-E04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	6.72e+002	3.77e+002	N/A	N/A		0	0.00	N/A
340	SAMPL5_092	CHX-M04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	8.05e+002	4.92e+002	N/A	N/A		0	0.00	N/A
341	SAMPL5_092	CHX-M04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	3.45e+002	1.84e+002	N/A	N/A		0	0.00	N/A
342	SAMPL5_092	CHX-M04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	5.49e+002	2.93e+002	N/A	N/A		0	0.00	N/A
343	SAMPL5_092	PBS-E04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	3.08e+004	1.77e+004	N/A	N/A		0	0.00	N/A
344	SAMPL5_092	PBS-E04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	2.06e+004	1.18e+004	N/A	N/A		0	0.00	N/A
345	SAMPL5_092	PBS-E04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	3.23e+004	1.82e+004	N/A	N/A		0	0.00	N/A
346	SAMPL5_092	PBS-M04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	3.32e+004	1.87e+004	N/A	N/A		0	0.00	N/A
347	SAMPL5_092	PBS-M04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	2.03e+004	1.10e+004	N/A	N/A		0	0.00	N/A
348	SAMPL5_092	PBS-M04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	3.44e+004	1.90e+004	N/A	N/A		0	0.00	N/A
349	SAMPL5_093	CHX-F04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		1	0.00	N/A
350	SAMPL5_093	CHX-F04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		1	0.00	N/A
351	SAMPL5_093	CHX-F04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		1	0.00	N/A
352	SAMPL5_093	CHX-N04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		1	0.00	N/A
353	SAMPL5_093	CHX-N04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		1	0.00	N/A
354	SAMPL5_093	CHX-N04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		1	0.00	N/A
355	SAMPL5_093	PBS-F04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	5.55e+002	3.87e+002	N/A	N/A		0	0.00	N/A
356	SAMPL5_093	PBS-F04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	2.96e+002	1.83e+002	N/A	N/A		0	0.00	N/A
357	SAMPL5_093	PBS-F04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	5.13e+002	2.91e+002	N/A	N/A		0	0.00	N/A
358	SAMPL5_093	PBS-N04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	4.09e+002	2.52e+002	N/A	N/A		0	0.00	N/A
359	SAMPL5_093	PBS-N04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	2.42e+002	1.48e+002	N/A	N/A		0	0.00	N/A
360	SAMPL5_093	PBS-N04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	3.95e+002	1.97e+002	N/A	N/A		0	0.00	N/A
361	SAMPL5_094	CHX-G04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	6.30e+000	1.04e+001	N/A	N/A		0	0.00	N/A
362	SAMPL5_094	CHX-G04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	4.21e+000	7.50e+000	N/A	N/A		0	0.00	N/A
363	SAMPL5_094	CHX-G04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
364	SAMPL5_094	CHX-O04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		0	0.00	N/A
365	SAMPL5_094	CHX-O04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		0	0.00	N/A
366	SAMPL5_094	CHX-O04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		0	0.00	N/A
367	SAMPL5_094	PBS-G04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	1.87e+002	1.24e+002	N/A	N/A		1	0.00	N/A
368	SAMPL5_094	PBS-G04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	8.89e+002	6.67e+002	N/A	N/A		0	0.00	N/A
369	SAMPL5_094	PBS-G04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	2.66e+003	2.21e+003	N/A	N/A		0	0.00	N/A
370	SAMPL5_094	PBS-O04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	1.41e+003	1.15e+003	N/A	N/A		0	0.00	N/A
371	SAMPL5_094	PBS-O04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	1.04e+003	8.33e+002	N/A	N/A		0	0.00	N/A
372	SAMPL5_094	PBS-O04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	2.87e+003	2.37e+003	N/A	N/A		0	0.00	N/A
373	SAMPL5_095	CHX-H04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		0	0.00	N/A
374	SAMPL5_095	CHX-H04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
375	SAMPL5_095	CHX-H04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
376	SAMPL5_095	CHX-P04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
377	SAMPL5_095	CHX-P04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
378	SAMPL5_095	CHX-P04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	2.10e+000	3.75e+000	N/A	N/A		0	0.00	N/A
379	SAMPL5_095	PBS-H04	Unknown	150925-STD-wk39-BAS-01-A-CHXPBS.wiff	6.31e+000	1.01e+001	N/A	N/A		0	0.00	N/A
380	SAMPL5_095	PBS-H04	Unknown	150925-STD-wk39-BAS-01-B-CHXPBS.wiff	4.20e+000	7.08e+000	N/A	N/A		0	0.00	N/A
381	SAMPL5_095	PBS-H04	Unknown	150925-STD-wk39-BAS-01-C-CHXPBS.wiff	8.40e+000	1.04e+001	N/A	N/A		0	0.00	N/A
382	SAMPL5_095	PBS-P04	Unknown	150925-STD-wk39-BAS-02-A-CHXPBS.wiff	1.26e+001	2.01e+001	N/A	N/A		0	0.00	N/A
383	SAMPL5_095	PBS-P04	Unknown	150925-STD-wk39-BAS-02-B-CHXPBS.wiff	6.31e+000	1.04e+001	N/A	N/A		0	0.00	N/A
384	SAMPL5_095	PBS-P04	Unknown	150925-STD-wk39-BAS-02-C-CHXPBS.wiff	4.20e+000	7.50e+000	N/A	N/A		0	0.00	N/A
